,Interstate,Direction,MP From,MP To,2014 Slab ID,BY Length (ft),2014,2015,2016,2017,2018,Replaced,Year Replaced,Replaced and Broken,Possibly OR,possibly_replaced_or_bridge,x,y,deteriorated,dist
2489,I-16,WB,13.15162406,13.1484233,2536,16.9,NC,NC,NC,NC,NC,,,,,0,-83.51751444913339,32.70867770824652,0,1
2490,I-16,WB,13.1484233,13.14535133,2537,16.22,T2,T2,T2,T2,T2,,,,,0,-83.51756037105879,32.70871591437333,0,0
2491,I-16,WB,13.14535133,13.14115247,2538,22.17,L1,L1,L1,L1,L1,,,,,0,-83.51760444523461,32.70875258378612,0,0
2492,I-16,WB,13.14115247,13.13685891,2539,22.67,NC,NC,NC,L1,L1,,,,,0,-83.51766468718229,32.70880270557182,0,1
2493,I-16,WB,13.13685891,13.13368277,2540,16.77,NC,NC,NC,NC,NC,,,,,0,-83.51772628775998,32.708853958842546,0,2
2494,I-16,WB,13.13368277,13.13064489,2541,16.04,NC,NC,NC,NC,NC,,,,,0,-83.51777185642283,32.70889187387494,0,3
2495,I-16,WB,13.13064489,13.12620739,2542,23.43,NC,NC,NC,NC,NC,,,,,0,-83.51781544147312,32.70892813903131,0,4
2496,I-16,WB,13.12620739,13.12305966,2543,16.62,NC,NC,NC,NC,NC,,,,,0,-83.51787910716104,32.708981113363336,0,4
2497,I-16,WB,13.12305966,13.11999337,2544,16.19,NC,NC,NC,NC,NC,,,,,0,-83.51792426822058,32.70901869128645,0,3
2498,I-16,WB,13.11999337,13.11581913,2545,22.04,NC,NC,NC,NC,NC,,,,,0,-83.51796826084961,32.70905529755751,0,2
2499,I-16,WB,13.11581913,13.11149147,2546,22.85,NC,NC,NC,NC,NC,,,,,0,-83.51802814951269,32.709105131827705,0,1
2500,I-16,WB,13.11149147,13.10889109,2547,13.73,R,R,R,R,R,,,,,1,-83.51809023915868,32.7091567987009,0,0
2501,I-16,WB,13.10889109,13.10506155,2548,20.22,NC,NC,NC,NC,NC,,,,,0,-83.51812754728803,32.70918784462351,0,1
2502,I-16,WB,13.10506155,13.10058238,2549,23.65,NC,NC,NC,NC,NC,,,,,0,-83.51818249050096,32.7092335663074,0,2
2503,I-16,WB,13.10058238,13.0964498,2550,21.82,NC,NC,NC,NC,NC,,,,,0,-83.51824675394519,32.70928704508883,0,3
2504,I-16,WB,13.0964498,13.09349147,2551,15.62,NC,NC,NC,NC,NC,,,,,0,-83.51830604477756,32.709336386888204,0,4
2505,I-16,WB,13.09349147,13.08980586,2552,19.46,NC,NC,NC,NC,NC,,,,,0,-83.51834848853129,32.709371709241296,0,5
2506,I-16,WB,13.08980586,13.0850729,2553,24.99,B,B,B,B,B,,,,,1,-83.51840136659614,32.70941571595678,0,0
2507,I-16,WB,13.0850729,13.08067518,2554,23.22,NC,NC,NC,NC,NC,,,,,0,-83.51846927115363,32.70947222942238,0,7
2508,I-16,WB,13.08067518,13.07752555,2555,16.63,NC,NC,NC,NC,NC,,,,,0,-83.51853236613624,32.709524741437164,0,8
2509,I-16,WB,13.07752555,13.07436078,2556,16.71,NC,NC,NC,NC,NC,,,,,0,-83.5185775543119,32.70956235097008,0,9
2510,I-16,WB,13.07436078,13.07019601,2557,21.99,NC,NC,NC,NC,NC,,,,,0,-83.5186229598648,32.709600142082394,0,10
2511,I-16,WB,13.07019601,13.06592138,2558,22.57,NC,NC,NC,NC,NC,,,,,0,-83.51868271258792,32.709649875354145,0,11
2512,I-16,WB,13.06592138,13.0627282,2559,16.86,NC,NC,NC,NC,NC,,,,,0,-83.51874404131857,32.70970092157711,0,12
2513,I-16,WB,13.0627282,13.05959184,2560,16.56,NC,NC,NC,NC,NC,,,,,0,-83.51878985444536,32.709739054416815,0,13
2514,I-16,WB,13.05959184,13.05547252,2561,21.75,NC,NC,NC,NC,NC,,,,,0,-83.5188348523874,32.709776509419505,0,14
2515,I-16,WB,13.05547252,13.05118464,2562,22.64,NC,NC,NC,NC,NC,,,,,0,-83.51889395293873,32.70982570404206,0,15
2516,I-16,WB,13.05118464,13.04800282,2563,16.8,NC,NC,NC,NC,NC,,,,,0,-83.51895547184886,32.70987691295505,0,16
2517,I-16,WB,13.04800282,13.04490433,2564,16.36,NC,NC,NC,NC,NC,,,,,0,-83.51900112191726,32.70991491339524,0,17
2518,I-16,WB,13.04490433,13.04074145,2565,21.98,NC,NC,NC,NC,NC,,,,,0,-83.51904557638365,32.709951919304245,0,18
2519,I-16,WB,13.04074145,13.0363835,2566,23.01,NC,NC,NC,NC,NC,,,,,0,-83.51910530187571,32.710001638595976,0,19
2520,I-16,WB,13.0363835,13.03314675,2567,17.09,NC,NC,NC,NC,NC,,,,,0,-83.519167826141,32.71005368919628,0,20
2521,I-16,WB,13.03314675,13.03015054,2568,15.82,NC,NC,NC,NC,NC,,,,,0,-83.51921426419045,32.710092349281986,0,21
2522,I-16,WB,13.03015054,13.02610887,2569,21.34,NC,NC,NC,NC,NC,,,,,0,-83.51925725130828,32.71012813722531,0,22
2523,I-16,WB,13.02610887,13.02165811,2570,23.5,NC,NC,NC,NC,NC,,,,,0,-83.5193152377155,32.71017641364073,0,23
2524,I-16,WB,13.02165811,13.01841,2571,17.15,NC,NC,NC,NC,NC,,,,,0,-83.5193790933996,32.710229578196135,0,24
2525,I-16,WB,13.01841,13.01551606,2572,15.28,NC,NC,NC,NC,NC,,,,,0,-83.5194256944521,32.71026837832879,0,25
2526,I-16,WB,13.01551606,13.01132099,2573,22.15,NC,NC,NC,NC,NC,,,,,0,-83.51946721421575,32.710302948747255,0,26
2527,I-16,WB,13.01132099,13.00685129,2574,23.6,NC,NC,NC,NC,NC,,,,,0,-83.51952740155707,32.71035306382841,0,27
2528,I-16,WB,13.00685129,13.0037225,2575,16.52,NC,NC,NC,NC,NC,,,,,0,-83.51959152890498,32.71040646220045,0,28
2529,I-16,WB,13.0037225,13.00073197,2576,15.79,NC,NC,NC,NC,NC,,,,,0,-83.51963641802485,32.71044384359658,0,29
2530,I-16,WB,13.00073197,12.9965331,2577,22.17,NC,NC,NC,NC,NC,,,,,0,-83.51967932351957,32.71047957583733,0,30
2531,I-16,WB,12.9965331,12.99215242,2578,23.13,NC,NC,NC,NC,NC,,,,,0,-83.51973956310142,32.71052993562312,0,31
2532,I-16,WB,12.99215242,12.98886643,2579,17.35,NC,NC,NC,NC,NC,,,,,0,-83.51980241026061,32.71058256138023,0,32
2533,I-16,WB,12.98886643,12.98595545,2580,15.37,NC,NC,NC,NC,NC,,,,,0,-83.51984955241862,32.710622037103505,0,33
2534,I-16,WB,12.98595545,12.98188348,2581,21.5,NC,NC,NC,NC,NC,,,,,0,-83.51989131466166,32.710657008327786,0,34
2535,I-16,WB,12.98188348,12.97740052,2582,23.67,NC,NC,NC,NC,NC,,,,,0,-83.51994973288906,32.71070592788183,0,35
2536,I-16,WB,12.97740052,12.97416757,2583,17.07,NC,NC,NC,NC,NC,,,,,0,-83.52001404727545,32.710759785979576,0,36
2537,I-16,WB,12.97416757,12.97115431,2584,15.91,NC,NC,NC,NC,NC,,,,,0,-83.52006042862216,32.710798627324216,0,37
2538,I-16,WB,12.97115431,12.96708234,2585,21.5,NC,NC,NC,NC,NC,,,,,0,-83.52010365809917,32.71083482972146,0,38
2539,I-16,WB,12.96708234,12.96257287,2586,23.81,NC,NC,NC,NC,NC,,,,,0,-83.52016207630668,32.71088375269019,0,39
2540,I-16,WB,12.96257287,12.95937779,2587,16.87,NC,NC,NC,NC,NC,,,,,0,-83.5202267710687,32.71093793312877,0,40
2541,I-16,WB,12.95937779,12.95633991,2588,16.04,NC,NC,NC,NC,NC,,,,,0,-83.52027260897447,32.71097632207695,0,41
2542,I-16,WB,12.95633991,12.95223574,2589,21.67,NC,NC,NC,NC,NC,,,,,0,-83.52031619166297,32.711012822837695,0,42
2543,I-16,WB,12.95223574,12.94782854,2590,23.27,NC,NC,NC,NC,NC,,,,,0,-83.52037507176166,32.711062136100466,0,43
2544,I-16,WB,12.94782854,12.94462968,2591,16.89,NC,NC,NC,NC,NC,,,,,0,-83.52043829925411,32.71111509146464,0,44
2545,I-16,WB,12.94462968,12.9414971,2592,16.54,NC,NC,NC,NC,NC,,,,,0,-83.52048419148663,32.71115352861329,0,45
2546,I-16,WB,12.9414971,12.93732665,2593,22.02,NC,NC,NC,NC,NC,,,,,0,-83.52052913272226,32.711191169822186,0,44
2547,I-16,WB,12.93732665,12.93299331,2594,22.88,NC,NC,NC,NC,NC,,,,,0,-83.52058896379393,32.711241283103774,0,43
2548,I-16,WB,12.93299331,12.92977361,2595,17.0,NC,NC,NC,NC,NC,,,,,0,-83.52065113158609,32.7112933546337,0,42
2549,I-16,WB,12.92977361,12.92659558,2596,16.78,NC,NC,NC,NC,NC,,,,,0,-83.52069732268623,32.711332044849904,0,41
2550,I-16,WB,12.92659558,12.92244785,2597,21.9,NC,NC,NC,NC,NC,,,,,0,-83.52074291601575,32.71137023495327,0,40
2551,I-16,WB,12.92244785,12.91813346,2598,22.78,NC,NC,NC,NC,NC,,,,,0,-83.52080242101168,32.71142007868196,0,39
2552,I-16,WB,12.91813346,12.91486262,2599,17.27,NC,NC,NC,NC,NC,,,,,0,-83.52086431706975,32.711471926313,0,38
2553,I-16,WB,12.91486262,12.91179633,2600,16.19,NC,NC,NC,NC,NC,,,,,0,-83.52091124177672,32.71151123382245,0,37
2554,I-16,WB,12.91179633,12.90769595,2601,21.65,NC,NC,NC,NC,NC,,,,,0,-83.52095523198797,32.71154808375248,0,36
2555,I-16,WB,12.90769595,12.90322815,2602,23.59,NC,NC,NC,NC,NC,,,,,0,-83.52101405768246,32.71159736198418,0,35
2556,I-16,WB,12.90322815,12.90007095,2603,16.67,NC,NC,NC,NC,NC,,,,,0,-83.5210781545874,32.71165105701391,0,34
2557,I-16,WB,12.90007095,12.89702171,2604,16.1,NC,NC,NC,NC,NC,,,,,0,-83.52112344900473,32.71168900160329,0,33
2558,I-16,WB,12.89702171,12.89283042,2605,22.13,NC,NC,NC,NC,NC,,,,,0,-83.52116719465947,32.711725649297755,0,32
2559,I-16,WB,12.89283042,12.88841943,2606,23.29,NC,NC,NC,NC,NC,,,,,0,-83.5212273245512,32.71177602367605,0,31
2560,I-16,WB,12.88841943,12.88528686,2607,16.54,NC,NC,NC,NC,NC,,,,,0,-83.52129060629694,32.71182903965826,0,30
2561,I-16,WB,12.88528686,12.8822717,2608,15.92,NC,NC,NC,NC,NC,,,,,0,-83.52133554747238,32.71186669103964,0,29
2562,I-16,WB,12.8822717,12.87813913,2609,21.82,NC,NC,NC,NC,NC,,,,,0,-83.52137880402977,32.711902931606524,0,28
2563,I-16,WB,12.87813913,12.87371299,2610,23.37,NC,NC,NC,NC,NC,,,,,0,-83.5214380915927,32.711952603889294,0,27
2564,I-16,WB,12.87371299,12.87060693,2611,16.4,NC,NC,NC,NC,NC,,,,,0,-83.52150159068533,32.71200580578844,0,26
2565,I-16,WB,12.87060693,12.86754064,2612,16.19,NC,NC,NC,NC,NC,,,,,0,-83.52154615144784,32.71204314115526,0,25
2566,I-16,WB,12.86754064,12.86327927,2613,22.5,NC,NC,NC,NC,NC,,,,,0,-83.52159014161184,32.7120799990058,0,24
2567,I-16,WB,12.86327927,12.85899139,2614,22.64,NC,NC,NC,NC,NC,,,,,0,-83.52165127679423,32.712131222991204,0,23
2568,I-16,WB,12.85899139,12.85589859,2615,16.33,NC,NC,NC,NC,NC,,,,,0,-83.52171279236676,32.71218276678935,0,22
2569,I-16,WB,12.85589859,12.85270162,2616,16.88,NC,NC,NC,NC,NC,,,,,0,-83.52175716291462,32.712219945492855,0,21
2570,I-16,WB,12.85270162,12.84951033,2617,16.85,NC,NC,NC,NC,NC,,,,,0,-83.52180302787414,32.7122583769855,0,20
2571,I-16,WB,12.84951033,12.84541753,2618,21.61,NC,NC,NC,NC,NC,,,,,0,-83.52184881131642,32.71229674078424,0,19
2572,I-16,WB,12.84541753,12.8410823,2619,22.89,NC,NC,NC,NC,NC,,,,,0,-83.52190752823621,32.71234594295083,0,18
2573,I-16,WB,12.8410823,12.83792889,2620,16.65,NC,NC,NC,NC,NC,,,,,0,-83.5219697230604,32.71239806054507,0,17
2574,I-16,WB,12.83792889,12.8348001,2621,16.52,NC,NC,NC,NC,NC,,,,,0,-83.52201496306563,32.7124359711844,0,16
2575,I-16,WB,12.8348001,12.83067699,2622,21.77,NC,NC,NC,NC,NC,,,,,0,-83.52205984984197,32.712473586418724,0,15
2576,I-16,WB,12.83067699,12.82629441,2623,23.14,NC,NC,NC,NC,NC,,,,,0,-83.52211900147826,32.71252315653721,0,14
2577,I-16,WB,12.82629441,12.82313532,2624,16.68,NC,NC,NC,NC,NC,,,,,0,-83.52218187555788,32.71257584726408,0,13
2578,I-16,WB,12.82313532,12.82005767,2625,16.25,NC,NC,NC,NC,NC,,,,,0,-83.52222719705918,32.712613829049964,0,12
2579,I-16,WB,12.82005767,12.81588721,2626,22.02,NC,NC,NC,NC,NC,,,,,0,-83.52227135019679,32.71265083227845,0,11
2580,I-16,WB,12.81588721,12.81146676,2627,23.34,NC,NC,NC,NC,NC,,,,,0,-83.52233118108907,32.71270097540982,0,10
2581,I-16,WB,12.81146676,12.80828683,2628,16.79,NC,NC,NC,NC,NC,,,,,0,-83.5223945985671,32.71275412556543,0,9
2582,I-16,WB,12.80828683,12.80522054,2629,16.19,NC,NC,NC,NC,NC,,,,,0,-83.52244021893308,32.71279236074402,0,8
2583,I-16,WB,12.80522054,12.80108797,2630,21.82,NC,NC,NC,NC,NC,,,,,0,-83.52248420902612,32.71282923016677,0,7
2584,I-16,WB,12.80108797,12.79665425,2631,23.41,NC,NC,NC,NC,NC,,,,,0,-83.52254349647139,32.712878921677685,0,6
2585,I-16,WB,12.79665425,12.79351031,2632,16.6,NC,NC,NC,NC,NC,,,,,0,-83.5226071041217,32.71293223534743,0,5
2586,I-16,WB,12.79351031,12.79031145,2633,16.89,NC,NC,NC,NC,NC,,,,,0,-83.52265220821728,32.71297004077865,0,4
2587,I-16,WB,12.79031145,12.78721864,2634,16.33,NC,NC,NC,NC,NC,,,,,0,-83.52269810027185,32.71300850731375,0,3
2588,I-16,WB,12.78721864,12.78305576,2635,21.98,NC,NC,NC,NC,NC,,,,,0,-83.52274247073859,32.71304569909099,0,2
2589,I-16,WB,12.78305576,12.77861826,2636,23.43,NC,NC,NC,NC,NC,,,,,0,-83.52280219289175,32.71309575976447,0,1
2590,I-16,WB,12.77861826,12.77605008,2637,13.56,R,R,R,R,R,,,,,1,-83.5228658548514,32.71314912413214,0,0
2591,I-16,WB,12.77605008,12.77135879,2638,24.77,B,B,B,B,B,,,,,1,-83.52290269890068,32.71318000912835,0,0
2592,I-16,WB,12.77135879,12.76697242,2639,23.16,NC,NC,NC,NC,NC,,,,,0,-83.52297000177754,32.71323642769689,0,2
2593,I-16,WB,12.76697242,12.76250651,2640,23.58,NC,NC,NC,NC,NC,,,,,0,-83.52303293009433,32.71328918052172,0,3
2594,I-16,WB,12.76250651,12.75805197,2641,23.52,NC,NC,NC,NC,NC,,,,,0,-83.52309699958928,32.713342891349946,0,4
2595,I-16,WB,12.75805197,12.75362394,2642,23.38,NC,NC,NC,NC,NC,,,,,0,-83.5231609060483,32.713396466886856,0,5
2596,I-16,WB,12.75362394,12.75045916,2643,16.71,NC,NC,NC,NC,NC,,,,,0,-83.52322443210232,32.713449724910255,0,6
2597,I-16,WB,12.75045916,12.74739477,2644,16.18,NC,NC,NC,NC,NC,,,,,0,-83.52326983501997,32.713487790037625,0,7
2598,I-16,WB,12.74739477,12.7432584,2645,21.84,NC,NC,NC,NC,NC,,,,,0,-83.52331379786416,32.71352464853445,0,8
2599,I-16,WB,12.7432584,12.73880954,2646,23.49,NC,NC,NC,NC,NC,,,,,0,-83.52337313954526,32.71357440173255,0,9
2600,I-16,WB,12.73880954,12.73563151,2647,16.78,NC,NC,NC,NC,NC,,,,,0,-83.52343696444758,32.71362791520197,0,10
2601,I-16,WB,12.73563151,12.7326031,2648,15.99,NC,NC,NC,NC,NC,,,,,0,-83.52348255753765,32.713666143375235,0,11
2602,I-16,WB,12.7326031,12.728444,2649,21.96,NC,NC,NC,NC,NC,,,,,0,-83.5235260041059,32.71370257254361,0,12
2603,I-16,WB,12.728444,12.72405574,2650,23.17,NC,NC,NC,NC,NC,,,,,0,-83.52358567180463,32.71375260402991,0,13
2604,I-16,WB,12.72405574,12.72077165,2651,17.34,NC,NC,NC,NC,NC,,,,,0,-83.52364862719205,32.71380539390321,0,12
2605,I-16,WB,12.72077165,12.71772809,2652,16.07,NC,NC,NC,NC,NC,,,,,0,-83.52369574183096,32.713844902141304,0,11
2606,I-16,WB,12.71772809,12.71359362,2653,21.83,NC,NC,NC,NC,NC,,,,,0,-83.52373940573577,32.71388151774878,0,10
2607,I-16,WB,12.71359362,12.70923756,2654,23.0,NC,NC,NC,NC,NC,,,,,0,-83.5237987201633,32.71393125905546,0,9
2608,I-16,WB,12.70923756,12.70599513,2655,17.12,NC,L1,L1,L1,L1,,,,,0,-83.52386121358556,32.7139836685971,1,8
2609,I-16,WB,12.70599513,12.7029099,2656,16.29,NC,NC,NC,L1,L1,,,,,0,-83.52390773040892,32.71402268168468,0,7
2610,I-16,WB,12.7029099,12.69877164,2657,21.85,NC,NC,NC,NC,NC,,,,,0,-83.52395199201578,32.71405980549558,0,6
2611,I-16,WB,12.69877164,12.69437202,2658,23.23,NC,NC,NC,NC,NC,,,,,0,-83.52401136080259,32.714109592335895,0,5
2612,I-16,WB,12.69437202,12.69127922,2659,16.33,NC,NC,NC,NC,T1,,,,,0,-83.52407447999552,32.71416244920787,0,4
2613,I-16,WB,12.69127922,12.68815801,2660,16.48,NC,NC,NC,T1,T2,,,,,0,-83.5241188509256,32.71419960516404,0,3
2614,I-16,WB,12.68815801,12.68396672,2661,22.13,NC,NC,NC,NC,NC,,,,,0,-83.52416362942381,32.71423710296635,0,2
2615,I-16,WB,12.68396672,12.67958224,2662,23.15,NC,NC,NC,NC,NC,,,,,0,-83.5242237597687,32.71428745736718,0,1
2616,I-16,WB,12.67958224,12.67636633,2663,16.98,L2,L2,L2,L2,L2,,,,,0,-83.52428666159192,32.71434013373027,0,0
2617,I-16,WB,12.67636633,12.67331709,2664,16.1,L2,L2,L2,L2,L2,,,,,0,-83.52433279864863,32.71437877134805,0,0
2618,I-16,WB,12.67331709,12.66915232,2665,21.99,NC,NC,NC,NC,NC,,,,,0,-83.52437654461797,32.714415407088225,0,1
2619,I-16,WB,12.66915232,12.66469966,2666,23.51,NC,NC,NC,T1,T1,,,,,0,-83.52443629454264,32.71446544643745,0,2
2620,I-16,WB,12.66469966,12.66152731,2667,16.75,NC,NC,NC,NC,NC,,,,,0,-83.52450017451488,32.714518945711454,0,3
2621,I-16,WB,12.66152731,12.65850837,2668,15.94,NC,NC,T1,T2,SS,,,,,0,-83.52454568661351,32.71455706264955,0,4
2622,I-16,WB,12.65850837,12.65432466,2669,22.09,NC,NC,T2,T2,T2,,,,,0,-83.52458899782543,32.714593336854215,0,3
2623,I-16,WB,12.65432466,12.64992125,2670,23.25,NC,NC,NC,NC,NC,,,,,0,-83.52464901944357,32.71464360728843,0,2
2624,I-16,WB,12.64992125,12.64686064,2671,16.16,NC,NC,NC,NC,NC,,,,,0,-83.52471219293759,32.71469651862378,0,1
2625,I-16,WB,12.64686064,12.64364095,2672,17.0,T1,T2,T2,T2,T2,,,,,0,-83.52475610190844,32.71473329550812,0,0
2626,I-16,WB,12.64364095,12.6395614,2673,21.54,SS,T2,SS,SS,SS,,,1.0,,0,-83.5248022932729,32.714771984639675,0,0
2627,I-16,WB,12.6395614,12.6351542,2674,23.27,NC,T2,SS,SS,SS,,,,,0,-83.52486082044389,32.714821006890595,1,1
2628,I-16,WB,12.6351542,12.63194776,2675,16.93,NC,NC,NC,NC,NC,,,,,0,-83.52492404825884,32.714873967467064,0,2
2629,I-16,WB,12.63194776,12.62897427,2676,15.7,NC,NC,NC,NC,NC,,,,,0,-83.52497004941092,32.71491249944275,0,3
2630,I-16,WB,12.62897427,12.62470723,2677,22.53,NC,NC,NC,NC,T1,,,,,0,-83.52501270847974,32.714948232519525,0,4
2631,I-16,WB,12.62470723,12.62039851,2678,22.75,NC,T2,T2,T2,T2,,,,,0,-83.52507392559694,32.71499951149946,1,5
2632,I-16,WB,12.62039851,12.61715041,2679,17.15,NC,NC,NC,NC,NC,,,,,0,-83.5251357404782,32.715051292271035,0,6
2633,I-16,WB,12.61715041,12.6141201,2680,16.0,NC,NC,NC,NC,NC,,,,,0,-83.52518233938443,32.71509032772344,0,5
2634,I-16,WB,12.6141201,12.60997237,2681,21.9,NC,NC,NC,NC,NC,,,,,0,-83.52522581357938,32.715126746189874,0,4
2635,I-16,WB,12.60997237,12.60555381,2682,23.33,NC,NC,NC,NC,NC,,,,,0,-83.52528531887876,32.71517659481637,0,3
2636,I-16,WB,12.60555381,12.60230192,2683,17.17,NC,NC,NC,NC,NC,,,,,0,-83.5253487096775,32.715229699493456,0,2
2637,I-16,WB,12.60230192,12.59926404,2684,16.04,NC,NC,NC,NC,NC,,,,,0,-83.5253953629099,32.71526878326701,0,1
2638,I-16,WB,12.59926404,12.59516366,2685,21.65,L2,L2,L2,L2,L2,,,,,0,-83.52543894577482,32.71530529539875,0,0
2639,I-16,WB,12.59516366,12.59067313,2686,23.71,T2,T2,T2,T2,T2,,,,,0,-83.52549777176897,32.71535457851272,0,0
2640,I-16,WB,12.59067313,12.58754812,2687,16.5,NC,NC,NC,NC,NC,,,,,0,-83.5255621950566,32.7154085520422,0,1
2641,I-16,WB,12.58754812,12.58444964,2688,16.36,NC,NC,NC,NC,NC,,,,,0,-83.5256070277915,32.71544611340968,0,2
2642,I-16,WB,12.58444964,12.58022615,2689,22.3,NC,NC,NC,T1,T2,,,,,0,-83.52565148012405,32.71548335664001,0,1
2643,I-16,WB,12.58022615,12.57591365,2690,22.77,T2,T2,T2,T2,T2,,,,,0,-83.52571207223465,32.715534123062184,0,0
2644,I-16,WB,12.57591365,12.57334357,2691,13.57,R,R,R,R,R,,,,,1,-83.52577394139223,32.715585960531314,0,0
2645,I-16,WB,12.57334357,12.56833032,2692,26.47,B,B,B,B,B,,,,,1,-83.52581081290711,32.715616854103565,0,0
2646,I-16,WB,12.56833032,12.56398372,2693,22.95,NC,NC,NC,NC,NC,,,,,0,-83.52588273545041,32.71567711700676,0,1
2647,I-16,WB,12.56398372,12.56084546,2694,16.57,SS,SS,SS,SS,SS,,,,,0,-83.52594509367383,32.71572936731966,0,0
2648,I-16,WB,12.56084546,12.55783221,2695,15.91,NC,NC,NC,T1,T2,,,,,0,-83.52599011657851,32.715767092983526,0,1
2649,I-16,WB,12.55783221,12.55350645,2696,22.84,SS,SS,SS,SS,SS,,,,,0,-83.52603334617163,32.715803316549085,0,0
2650,I-16,WB,12.55350645,12.54935304,2697,21.93,NC,NC,NC,NC,NC,,,,,0,-83.52609540549398,32.715855319126995,0,1
2651,I-16,WB,12.54935304,12.54615985,2698,16.86,NC,NC,NC,T1,T2,,,,,0,-83.52615499221868,32.71590525085551,0,2
2652,I-16,WB,12.54615985,12.54305379,2699,16.4,NC,NC,T1,T2,T2,,,,,0,-83.52620080307513,32.7159436395759,0,3
2653,I-16,WB,12.54305379,12.53960114,2700,18.23,NC,NC,NC,NC,T2,,,,,0,-83.52624536404696,32.71598098150764,0,4
2654,I-16,WB,12.53960114,12.53679432,2701,14.82,NC,NC,NC,L1,L2,,,,,0,-83.526294897367,32.71602249093218,0,5
2655,I-16,WB,12.53679432,12.53340985,2702,17.87,NC,NC,NC,NC,NC,,,,,0,-83.52633516526289,32.71605623637938,0,6
2656,I-16,WB,12.53340985,12.53040985,2703,15.84,NC,NC,NC,NC,NC,,,,,0,-83.5263837204075,32.716096927368945,0,7
2657,I-16,WB,12.53040985,12.52733788,2704,16.22,NC,NC,NC,NC,NC,,,,,0,-83.52642675977097,32.71613299652344,0,6
2658,I-16,WB,12.52733788,12.52315038,2705,22.11,NC,NC,NC,NC,NC,,,,,0,-83.52647083164092,32.716169931542844,0,5
2659,I-16,WB,12.52315038,12.51872424,2706,23.37,NC,T2,T2,T2,T2,,,,,0,-83.52653090740877,32.716220279760684,1,4
2660,I-16,WB,12.51872424,12.5157053,2707,15.94,NC,NC,NC,NC,NC,,,,,0,-83.52659440675451,32.716273498382975,0,3
2661,I-16,WB,12.5157053,12.51153484,2708,22.02,NC,NC,NC,NC,NC,,,,,0,-83.52663771781421,32.71630979797924,0,2
2662,I-16,WB,12.51153484,12.50712764,2709,23.27,NC,NC,NC,NC,NC,,,,,0,-83.52669754902158,32.71635994425476,0,1
2663,I-16,WB,12.50712764,12.50395908,2710,16.73,SS,SS,SS,SS,SS,,,,,0,-83.52676077663435,32.716412938340866,0,0
2664,I-16,WB,12.50395908,12.50087196,2711,16.3,SS,SS,SS,SS,SS,,,,,0,-83.5268062342126,32.716451039291115,0,0
2665,I-16,WB,12.50087196,12.4967337,2712,21.85,NC,T2,T2,T2,T2,,,,,0,-83.52685052342125,32.716488161570894,1,1
2666,I-16,WB,12.4967337,12.49214279,2713,24.24,NC,NC,NC,NC,NC,,,,,0,-83.52690989269207,32.71653792457398,0,1
2667,I-16,WB,12.49214279,12.48897612,2714,16.72,L1,L1,L1,L1,L1,,,,,0,-83.52697575589339,32.716593132034944,0,0
2668,I-16,WB,12.48897612,12.48596097,2715,15.92,NC,NC,NC,NC,NC,,,,,0,-83.527021186281,32.71663121324992,0,1
2669,I-16,WB,12.48596097,12.48183218,2716,21.8,NC,NC,NC,NC,NC,,,,,0,-83.52706444296192,32.71666747300713,0,1
2670,I-16,WB,12.48183218,12.47743256,2717,23.23,CC,CC,SS,SS,SS,,,,,0,-83.52712367635068,32.716717126125886,0,0
2671,I-16,WB,12.47743256,12.47424127,2718,16.85,NC,T2,SS,SS,SS,,,,,0,-83.52718679522438,32.716770037542425,1,1
2672,I-16,WB,12.47424127,12.47116741,2719,16.23,NC,NC,NC,NC,NC,,,,,0,-83.5272325788185,32.716808417949885,0,2
2673,I-16,WB,12.47116741,12.46701778,2720,21.91,NC,NC,NC,NC,NC,,,,,0,-83.52727667778939,32.716845386795164,0,3
2674,I-16,WB,12.46701778,12.46259164,2721,23.37,NC,NC,NC,NC,NC,,,,,0,-83.52733621003509,32.71689529458809,0,4
2675,I-16,WB,12.46259164,12.45936248,2722,17.05,NC,NC,NC,NC,NC,,,,,0,-83.52739970927703,32.71694852935575,0,5
2676,I-16,WB,12.45936248,12.45628861,2723,16.23,NC,NC,NC,NC,NC,,,,,0,-83.52744603627441,32.716987368636296,0,6
2677,I-16,WB,12.45628861,12.45209164,2724,22.16,NC,NC,NC,NC,NC,,,,,0,-83.52749013522373,32.71702434068541,0,7
2678,I-16,WB,12.45209164,12.44764088,2725,23.5,NC,NC,NC,NC,NC,,,,,0,-83.52755034672101,32.71707482237843,0,8
2679,I-16,WB,12.44764088,12.44442497,2726,16.98,NC,NC,NC,NC,NC,,,,,0,-83.52761419915637,32.71712835808669,0,9
2680,I-16,WB,12.44442497,12.44141929,2727,15.87,NC,NC,NC,NC,NC,,,,,0,-83.52766033593014,32.717167041476294,0,10
2681,I-16,WB,12.44141929,12.43719959,2728,22.28,NC,NC,NC,NC,NC,,,,,0,-83.52770345669036,32.71720319683631,0,11
2682,I-16,WB,12.43719959,12.43275262,2729,23.48,NC,NC,NC,NC,NC,,,,,0,-83.52776399420821,32.71725395674956,0,12
2683,I-16,WB,12.43275262,12.42958974,2730,16.7,NC,NC,NC,NC,NC,,,,,0,-83.52782779226276,32.71730745219789,0,13
2684,I-16,WB,12.42958974,12.42652156,2731,16.2,NC,NC,NC,NC,NC,,,,,0,-83.52787316821258,32.71734550163997,0,14
