Interstate,Direction,MP From,MP To,2014 Slab ID,BY Length (ft),2014,2015,2016,2017,2018,Replaced,Year Replaced,Replaced and Broken,Possibly OR,possibly_replaced_or_bridge,x,y
I-16,WB,16.78940364,16.7853203,1508,21.56,NC,NC,NC,NC,NC,,,,,0,-83.46666012817005,32.66900108052684
I-16,WB,16.7853203,16.78099075,1509,22.86,L1,L2,L2,L2,SS,,,,,0,-83.46671885067595,32.66903408189992
I-16,WB,16.78099075,16.77774265,1510,17.15,NC,NC,T1,T1,T1,,,,,0,-83.46678111396105,32.669069073823046
I-16,WB,16.77774265,16.77479946,1511,15.54,NC,NC,NC,NC,NC,,,,,0,-83.46682782504143,32.6690953258759
I-16,WB,16.77479946,16.77062522,1512,22.04,NC,NC,NC,T2,T2,,,,,0,-83.46687015099863,32.66911911378749
I-16,WB,16.77062522,16.76613469,1513,23.71,NC,NC,NC,NC,NC,,,,,0,-83.4669301808611,32.669152852142616
I-16,WB,16.76613469,16.76292635,1514,16.94,NC,NC,NC,NC,NC,,,,,0,-83.4669947592629,32.6691891476155
I-16,WB,16.76292635,16.75983544,1515,16.32,NC,NC,NC,NC,T2,,,,,0,-83.46704089836382,32.66921507997368
I-16,WB,16.75983544,16.75569529,1516,21.86,NC,NC,NC,NC,NC,,,,,0,-83.46708534878309,32.669240063574016
I-16,WB,16.75569529,16.75124074,1517,23.52,NC,NC,NC,T1,T2,,,,,0,-83.46714488837434,32.669273528677294
I-16,WB,16.75124074,16.74690173,1518,22.91,T2,T2,T2,T2,T2,,,,,0,-83.46720894926749,32.66930953575382
I-16,WB,16.74690173,16.74370476,1519,16.88,NC,NC,NC,NC,NC,,,,,0,-83.46727134871456,32.66934460968017
I-16,WB,16.74370476,16.74068582,1520,15.94,NC,NC,NC,NC,NC,,,,,0,-83.46731732438566,32.669370452463575
I-16,WB,16.74068582,16.73649074,1521,22.15,NC,NC,NC,NC,NC,,,,,0,-83.4673607397988,32.66939485648279
I-16,WB,16.73649074,16.73212142,1522,23.07,NC,NC,NC,NC,NC,,,,,0,-83.46742106924458,32.66942876852185
I-16,WB,16.73212142,16.72892824,1523,16.86,NC,NC,NC,NC,NC,,,,,0,-83.46748390447041,32.66946408979036
I-16,WB,16.72892824,16.72588657,1524,16.06,NC,NC,NC,NC,NC,,,,,0,-83.46752982566093,32.66948990370433
I-16,WB,16.72588657,16.72175399,1525,21.82,NC,NC,NC,NC,NC,,,,,0,-83.46757356790862,32.669514493111166
I-16,WB,16.72175399,16.71741876,1526,22.89,NC,NC,NC,NC,NC,,,,,0,-83.46763299853185,32.66954790217942
I-16,WB,16.71741876,16.71416308,1527,17.19,T1,T2,T2,T2,T2,,,,,0,-83.4676953434863,32.66958295022868
I-16,WB,16.71416308,16.71118391,1528,15.73,NC,NC,NC,NC,NC,,,,,0,-83.46774216348298,32.66960927117887
I-16,WB,16.71118391,16.70696611,1529,22.27,NC,T2,T2,T2,T2,,,,,0,-83.46778500691077,32.66963335695522
I-16,WB,16.70696611,16.70255512,1530,23.29,NC,NC,NC,NC,NC,,,,,0,-83.46784566317916,32.6696674573397
I-16,WB,16.70255512,16.69938656,1531,16.73,NC,NC,NC,T1,T2,,,,,0,-83.4679090975944,32.66970312028139
I-16,WB,16.69938656,16.69635815,1532,15.99,L1,SS,SS,SS,SS,,,,,0,-83.46795466469291,32.6697287386374
I-16,WB,16.69635815,16.69223315,1533,21.78,SS,SS,SS,SS,SS,,,,,0,-83.4679982162698,32.669753224194345
I-16,WB,16.69223315,16.68784868,1534,23.15,NC,T2,T2,T2,CC,,,,,0,-83.4680575379277,32.669786576549356
I-16,WB,16.68784868,16.68472178,1535,16.51,SS,SS,SS,SS,SS,,,,,0,-83.46812059101859,32.66982202752029
I-16,WB,16.68472178,16.68161762,1536,16.39,NC,NC,NC,NC,NC,,,,,0,-83.46816555890148,32.66984731070644
I-16,WB,16.68161762,16.67746989,1537,21.9,NC,NC,NC,NC,NC,,,,,0,-83.46821019994184,32.66987241048732
I-16,WB,16.67746989,16.67305511,1538,23.31,L1,L1,L1,L2,CC,,,,,0,-83.46826984843159,32.669905948885116
I-16,WB,16.67305511,16.66981837,1539,17.09,NC,NC,NC,NC,NC,,,,,0,-83.46833333730072,32.66994164730958
I-16,WB,16.66981837,16.66684299,1540,15.71,L1,L1,L1,L1,L1,,,,,0,-83.46837988490815,32.669967820495074
I-16,WB,16.66684299,16.66267443,1541,22.01,L2,L2,L2,L2,L2,,,,,0,-83.46842267384253,32.66999188056915
I-16,WB,16.66267443,16.658307,1542,23.06,NC,NC,NC,NC,NC,,,,,0,-83.46848262192724,32.67002558972947
I-16,WB,16.658307,16.6550892,1543,16.99,NC,NC,NC,NC,NC,,,,,0,-83.46854542986777,32.67006090770238
I-16,WB,16.6550892,16.65205889,1544,16.0,NC,NC,NC,T1,T1,,,,,0,-83.4685917051005,32.67008692951477
I-16,WB,16.65205889,16.64793011,1545,21.8,SS,SS,SS,SS,SS,,,,,0,-83.46863528389383,32.67011143540291
I-16,WB,16.64793011,16.64355321,1546,23.11,T2,T2,T2,T2,T2,,,,,0,-83.46869465999755,32.670144825225314
I-16,WB,16.64355321,16.64032025,1547,17.07,R,R,R,R,R,1.0,2015.0,1.0,,0,-83.46875760411201,32.670180222198084
I-16,WB,16.64032025,16.63728616,1548,16.02,NC,NC,NC,NC,NC,,,,,0,-83.46880409723143,32.670206368329495
I-16,WB,16.63728616,16.63313465,1549,21.92,NC,NC,NC,NC,NC,,,,,0,-83.46884773049143,32.67023090653321
I-16,WB,16.63313465,16.62876343,1550,23.08,T2,T2,T2,T2,T2,,,,,0,-83.46890743342672,32.67026448245915
I-16,WB,16.62876343,16.62557972,1551,16.81,NC,NC,T1,T2,T2,,,,,0,-83.46897029582107,32.670299835913454
I-16,WB,16.62557972,16.62256078,1552,15.94,NC,NC,NC,NC,NC,,,,,0,-83.46901608077798,32.67032558557208
I-16,WB,16.62256078,16.61839601,1553,21.99,SS,SS,SS,SS,SS,,,,,0,-83.46905949613722,32.67035000291301
I-16,WB,16.61839601,16.61393767,1554,23.54,SS,SS,SS,SS,SS,,,,,0,-83.46911938972028,32.670383688373235
I-16,WB,16.61393767,16.61136381,1555,13.59,R,R,R,R,R,,,,,1,-83.4691835049945,32.670419748930705
I-16,WB,16.61136381,16.60719146,1556,22.03,T2,T2,T2,T2,T2,,,,,0,-83.46922051971595,32.67044056758656
I-16,WB,16.60719146,16.60472744,1557,13.01,R,R,R,R,R,,,,,1,-83.46928052223875,32.67047431608646
I-16,WB,16.60472744,16.60228994,1558,12.87,R,R,R,R,R,,,,,1,-83.46931595722708,32.670494246858595
I-16,WB,16.60228994,16.59985054,1559,12.88,R,R,R,R,R,,,,,1,-83.46935101090024,32.67051396338288
I-16,WB,16.59985054,16.59661001,1560,17.11,T2,T2,T2,T2,SS,,,,,0,-83.46938609180921,32.670533695452264
I-16,WB,16.59548312,16.59180698,1562,19.41,SS,SS,SS,SS,SS,,,,,0,-83.4694326938538,32.67055990819756
I-16,WB,16.59180698,16.58763084,1563,22.05,SS,SS,SS,SS,SS,,,,,0,-83.46948556034428,32.670589645053425
I-16,WB,16.58763084,16.58465736,1564,15.7,T2,SS,SS,SS,SS,,,,,0,-83.4695456173286,32.67062342710928
I-16,WB,16.58465736,16.58050963,1565,21.9,L1,T1,CC,CC,CC,,,,,0,-83.46958837898923,32.67064748095438
I-16,WB,16.58050963,16.57612705,1566,23.14,SS,SS,SS,SS,SS,,,,,0,-83.46964802741803,32.67068103432562
I-16,WB,16.57612705,16.57293387,1567,16.86,T2,CC,CC,CC,SS,,,,,0,-83.46971105319788,32.6707164882328
I-16,WB,16.57293387,16.56989599,1568,16.04,T2,T2,T2,T2,T2,,,,,0,-83.469756974313,32.67074232071594
I-16,WB,16.56989599,16.56816682,1569,9.13,R,R,R,R,R,,,,,1,-83.46980066201533,32.67076689717668
I-16,WB,16.56816682,16.56534106,1570,14.92,T2,T2,T2,T2,SS,,,,,0,-83.46982552914199,32.6707808863076
I-16,WB,16.56534106,16.56251531,1571,14.92,SS,SS,SS,SS,SS,,,,,0,-83.46986616632935,32.670803747210044
I-16,WB,16.56136947,16.55820091,1573,16.73,SS,SS,SS,SS,SS,,,,,0,-83.46990680351547,32.67082660841778
I-16,WB,16.55820091,16.55631265,1574,9.97,R,R,R,R,R,,,,,1,-83.46995237054641,32.67085224336445
I-16,WB,16.55516492,16.55281454,1576,12.41,R,R,R,R,R,1.0,2015.0,,,1,-83.4699795255545,32.67086752032408
I-16,WB,16.55281454,16.55093765,1577,9.91,R,R,R,R,R,,,,,1,-83.47001332632108,32.67088653626759
I-16,WB,16.55093765,16.5494225,1578,8.0,R,R,R,R,R,,,,,1,-83.4700403179076,32.67090172159427
I-16,WB,16.5494225,16.54716492,1579,11.92,R,R,R,R,R,,,,,1,-83.47006210728078,32.67091398028231
I-16,WB,16.54716492,16.54440924,1580,14.55,T2,SS,SS,SS,SS,,,,,0,-83.47009457344615,32.670932245888544
I-16,WB,16.54440924,16.54190734,1581,13.21,R,R,R,R,R,,,,,1,-83.47013420286672,32.670954541837375
I-16,WB,16.54190734,16.54041303,1582,7.89,R,R,R,R,R,,,,,1,-83.4701701825664,32.67097478466746
I-16,WB,16.54041303,16.53606265,1583,22.97,NC,NC,NC,NC,NC,,,,,0,-83.47019167233356,32.67098687531676
I-16,WB,16.53606265,16.53254749,1584,18.56,NC,NC,NC,NC,NC,,,,,0,-83.47025423506315,32.67102207505424
I-16,WB,16.53254749,16.53065545,1585,9.99,R,R,R,R,R,,,,,1,-83.4703047864001,32.671050517347574
I-16,WB,16.53065545,16.52885431,1586,9.51,R,R,R,R,R,,,,,1,-83.47033199587426,32.67106582673689
I-16,WB,16.52885431,16.52300582,1587,30.88,B,B,B,B,B,,,,,1,-83.47035789798576,32.67108040066872
I-16,WB,16.48511755,16.47928043,1593,30.82,B,B,B,B,B,,,,,1,-83.47044200494386,32.67112772463113
I-16,WB,16.47928043,16.47752285,1594,9.28,R,R,R,R,R,,,,,1,-83.47052594847621,32.67117495796473
I-16,WB,16.47752285,16.47565543,1595,9.86,R,R,R,R,R,,,,,1,-83.47055122413954,32.671189180343006
I-16,WB,16.47565543,16.47165543,1596,21.12,NC,NC,NC,NC,NC,,,,,0,-83.4705780795313,32.67120429175117
I-16,WB,16.47165543,16.46741679,1597,22.38,NC,NC,NC,NC,NC,,,,,0,-83.47063560345178,32.67123666064554
I-16,WB,16.46741679,16.46399823,1598,18.05,NC,NC,NC,NC,NC,,,,,0,-83.47069655919425,32.671270961317546
I-16,WB,16.46399823,16.4608202,1599,16.78,NC,NC,NC,NC,NC,,,,,0,-83.47074572144193,32.671298626137975
I-16,WB,16.4608202,16.45705126,1600,19.9,NC,NC,NC,NC,NC,,,,,0,-83.47079142462668,32.67132434487
I-16,WB,16.45705126,16.45306262,1601,21.06,NC,NC,NC,NC,NC,,,,,0,-83.47084562566012,32.67135484613968
I-16,WB,16.45306262,16.44894898,1602,21.72,NC,NC,NC,NC,NC,,,,,0,-83.47090298614823,32.67138712597849
I-16,WB,16.44894898,16.4445986,1603,22.97,NC,NC,NC,NC,NC,,,,,0,-83.47096214425574,32.67142041809077
I-16,WB,16.4445986,16.44130125,1604,17.41,NC,NC,NC,NC,NC,,,,,0,-83.47102470694742,32.67145562690944
I-16,WB,16.44130125,16.43827852,1605,15.96,NC,NC,NC,NC,NC,,,,,0,-83.47107212603373,32.67148231376803
I-16,WB,16.43827852,16.43421034,1606,21.48,NC,NC,NC,NC,NC,,,,,0,-83.47111559579764,32.671506778379126
I-16,WB,16.43421034,16.42977094,1607,23.44,NC,NC,NC,NC,NC,,,,,0,-83.47117410021437,32.67153970499811
I-16,WB,16.42977094,16.42649632,1608,17.29,NC,NC,NC,NC,NC,,,,,0,-83.47123794301979,32.67157563684222
I-16,WB,16.42649632,16.42359291,1609,15.33,NC,NC,NC,NC,NC,,,,,0,-83.4712850352576,32.67160214168847
I-16,WB,16.42359291,16.41931829,1610,22.57,SS,SS,SS,SS,SS,,,,,0,-83.47132678910252,32.671625642297926
I-16,WB,16.41931829,16.41494708,1611,23.08,T2,T2,T2,T2,T2,,,,,0,-83.47138826230808,32.67166024229643
I-16,WB,16.41494708,16.41178988,1612,16.67,NC,NC,NC,NC,NC,,,,,0,-83.47145112458152,32.67169562488819
I-16,WB,16.41178988,16.40871223,1613,16.25,NC,NC,NC,NC,NC,,,,,0,-83.47149652813651,32.6717211811746
I-16,WB,16.40871223,16.40455692,1614,21.94,T2,T2,T2,T2,T2,,,,,0,-83.47154078774903,32.671746093960266
I-16,WB,16.40455692,16.40016677,1615,23.18,T2,T2,T2,T2,T2,,,,,0,-83.47160054503257,32.67177973065215
I-16,WB,16.40016677,16.39697169,1616,16.87,NC,NC,NC,NC,NC,,,,,0,-83.47166367966159,32.671815269176555
I-16,WB,16.39697169,16.39395275,1617,15.94,T2,SS,SS,SS,SS,,,,,0,-83.471709627942,32.671841134001404
I-16,WB,16.39395275,16.38976904,1618,22.09,T2,SS,SS,SS,SS,,,,,0,-83.47175304320943,32.67186557335112
I-16,WB,16.38976904,16.38541487,1619,22.99,SS,SS,SS,SS,SS,,,,,0,-83.47181320903228,32.67189944254231
I-16,WB,16.38541487,16.38216676,1620,17.15,NC,NC,NC,T2,SS,,,,,0,-83.47187582615285,32.67193469241345
I-16,WB,16.38216676,16.37909669,1621,16.21,SS,SS,SS,SS,SS,,,,,0,-83.4719225370517,32.67196098851415
I-16,WB,16.37909669,16.3749679,1622,21.8,SS,SS,SS,SS,SS,,,,,0,-83.47196668770124,32.67198584371961
I-16,WB,16.3749679,16.37057774,1623,23.18,SS,SS,SS,SS,SS,,,,,0,-83.47202606364925,32.672019270823974
I-16,WB,16.37057774,16.36735615,1624,17.01,SS,SS,SS,SS,SS,,,,,0,-83.47208919825474,32.672054814741884
I-16,WB,16.36735615,16.36435047,1625,15.87,L1,SS,SS,SS,SS,,,,,0,-83.47213552783124,32.67208089819467
I-16,WB,16.36435047,16.36019895,1626,21.92,NC,NC,NC,NC,NC,,,,,0,-83.47217875242552,32.672105233952614
I-16,WB,16.36019895,16.35582774,1627,23.08,CC,CC,CC,CC,CC,,,,,0,-83.47223845520203,32.67213884766832
I-16,WB,16.35582774,16.35257206,1628,17.19,NC,NC,NC,NC,NC,,,,,0,-83.47230131742845,32.672174241015576
I-16,WB,16.35257206,16.34954175,1629,16.0,NC,NC,NC,NC,NC,,,,,0,-83.47234813725571,32.67220060256312
I-16,WB,16.34954175,16.34539781,1630,21.88,NC,NC,NC,NC,NC,,,,,0,-83.47239171591791,32.67222513962104
I-16,WB,16.34539781,16.34096789,1631,23.39,L1,L1,L1,L2,L2,,,,,0,-83.4724513097356,32.67225869468719
I-16,WB,16.34096789,16.33779554,1632,16.75,NC,T2,T2,T2,T2,,,,,0,-83.47251501628548,32.672294566328794
I-16,WB,16.33779554,16.33475008,1633,16.08,NC,NC,NC,NC,NC,,,,,0,-83.47256063768984,32.67232025522522
I-16,WB,16.33475008,16.33056258,1634,22.11,NC,NC,NC,T1,T2,,,,,0,-83.47260443423599,32.67234491700282
I-16,WB,16.33056258,16.32623871,1635,22.83,NC,NC,NC,NC,NC,,,,,0,-83.47266465448385,32.67237882762418
I-16,WB,16.32623871,16.32308909,1636,16.63,NC,NC,NC,NC,NC,,,,,0,-83.47272683576692,32.67241384339137
I-16,WB,16.32308909,16.32003038,1637,16.15,NC,NC,T1,CC,SS,,,,,0,-83.4727721303211,32.67243935042881
I-16,WB,16.32003038,16.31584477,1638,22.1,NC,NC,NC,NC,NC,,,,,0,-83.47281611751369,32.67246412170963
I-16,WB,16.31584477,16.31145651,1639,23.17,NC,NC,T1,T2,T2,,,,,0,-83.47287631051067,32.67249801997163
I-16,WB,16.31145651,16.30828416,1640,16.75,L2,L2,L2,SS,SS,,,,,0,-83.47293941782458,32.67253356041395
I-16,WB,16.30828416,16.30528227,1641,15.85,SS,SS,SS,SS,SS,,,,,0,-83.47298503920695,32.67255925388826
I-16,WB,16.30528227,16.30111749,1642,21.99,R,R,R,R,R,1.0,2015.0,1.0,,0,-83.4730282092886,32.672583567323514
I-16,WB,16.30111749,16.29672166,1643,23.21,NC,NC,NC,NC,NC,,,,,0,-83.47308810266614,32.672617300120756
I-16,WB,16.29672166,16.29366863,1644,16.12,CC,CC,CC,CC,CC,,,,,0,-83.47315131890846,32.672652905492804
I-16,WB,16.29366863,16.29068189,1645,15.77,NC,NC,NC,NC,NC,,,,,0,-83.47319522436858,32.672677635190674
I-16,WB,16.29068189,16.28650007,1646,22.08,NC,NC,NC,NC,NC,,,,,0,-83.47323817654313,32.67270182854919
I-16,WB,16.28650007,16.28209855,1647,23.24,L2,L2,L2,L2,L2,,,,,0,-83.47329831502962,32.67273570328457
I-16,WB,16.28209855,16.27892999,1648,16.73,NC,NC,NC,NC,NC,,,,,0,-83.47336161295715,32.672771359145194
I-16,WB,16.27892999,16.2758959,1649,16.02,NC,NC,NC,NC,NC,,,,,0,-83.47340717983096,32.67279702833248
I-16,WB,16.2758959,16.27172733,1650,22.01,NC,NC,NC,NC,NC,,,,,0,-83.47345081289734,32.67282160927796
I-16,WB,16.27172733,16.26735233,1651,23.1,NC,NC,NC,NC,NC,,,,,0,-83.4735107606857,32.672855383375804
I-16,WB,16.26735233,16.26416673,1652,16.82,NC,NC,NC,NC,NC,,,,,0,-83.47357367922757,32.6728905592495
I-16,WB,16.26416673,16.26116862,1653,15.83,NC,NC,NC,NC,NC,,,,,0,-83.47361949329414,32.67291608229401
I-16,WB,16.26116862,16.25692619,1654,22.4,NC,NC,NC,NC,NC,,,,,0,-83.47366261081193,32.6729401034449
I-16,WB,16.25692619,16.25254362,1655,23.14,NC,NC,NC,NC,NC,,,,,0,-83.47372362359535,32.67297409478664
I-16,WB,16.25254362,16.24938074,1656,16.7,NC,NC,NC,NC,NC,,,,,0,-83.47378665197668,32.67300920977871
I-16,WB,16.24938074,16.24632202,1657,16.15,NC,NC,NC,NC,NC,,,,,0,-83.47383213918168,32.67303455252242
I-16,WB,16.24632202,16.24216482,1658,21.95,NC,T1,T2,T2,T2,,,,,0,-83.47387612830357,32.673059060990425
I-16,WB,16.24216482,16.2377974,1659,23.06,NC,NC,NC,NC,NC,,,,,0,-83.47393591537404,32.6730923718299
I-16,WB,16.2377974,16.23457012,1660,17.04,NC,NC,NC,NC,NC,,,,,0,-83.4739987258424,32.67312736789584
I-16,WB,16.23457012,16.23150194,1661,16.2,NC,NC,NC,NC,NC,,,,,0,-83.47404513912666,32.673153228433634
I-16,WB,16.23150194,16.22732202,1662,22.07,NC,NC,NC,NC,NC,,,,,0,-83.47408926443056,32.67317781452986
I-16,WB,16.22732202,16.22297921,1663,22.93,NC,NC,NC,NC,NC,,,,,0,-83.4741493783453,32.67321130986931
I-16,WB,16.22297921,16.21977467,1664,16.92,SS,SS,SS,SS,SS,,,,,0,-83.4742118347114,32.67324611113466
I-16,WB,16.21977467,16.21678035,1665,15.81,SS,SS,SS,SS,SS,,,,,0,-83.47425792113393,32.673271791393105
I-16,WB,16.21678035,16.21257959,1666,22.18,NC,T2,T2,T2,T2,,,,,0,-83.4743009841549,32.67329578731575
I-16,WB,16.21257959,16.20832769,1667,22.45,NC,NC,NC,NC,NC,,,,,0,-83.4743613976759,32.673329452003756
I-16,WB,16.20832769,16.20508337,1668,17.13,NC,NC,NC,NC,NC,,,,,0,-83.47442254661559,32.67336352719732
I-16,WB,16.20508337,16.20204928,1669,16.02,NC,NC,NC,NC,NC,,,,,0,-83.47446920502499,32.67338952803883
I-16,WB,16.20204928,16.19790534,1670,21.88,NC,NC,NC,NC,NC,,,,,0,-83.47451284003326,32.67341384443691
I-16,WB,16.19790534,16.1935417,1671,23.04,NC,NC,NC,NC,NC,,,,,0,-83.47457243640922,32.673447056172
I-16,WB,16.1935417,16.19031253,1672,17.05,NC,T2,T2,SS,SS,,,,,0,-83.47463519237063,32.67348202940442
I-16,WB,16.19031253,16.18731822,1673,15.81,SS,SS,SS,SS,NC,,,1.0,,0,-83.47468163286949,32.673507910695655
I-16,WB,16.18731822,16.18316291,1674,21.94,SS,SS,SS,SS,SS,,,,,0,-83.47472469587596,32.67353191008153
I-16,WB,16.18316291,16.17876518,1675,23.22,T2,T2,T2,T2,T2,,,,,0,-83.47478445566875,32.67356521531055
I-16,WB,16.17876518,16.17553223,1676,17.07,NC,NC,NC,NC,NC,,,,,0,-83.47484770190027,32.67360046434356
I-16,WB,16.17553223,16.17257579,1677,15.61,NC,NC,NC,NC,NC,,,,,0,-83.47489419686677,32.67362637789391
I-16,WB,16.17257579,16.16839207,1678,22.09,SS,SS,SS,SS,NC,,,1.0,,0,-83.47493671510932,32.67365007542226
I-16,WB,16.16839207,16.16394889,1679,23.46,SS,SS,SS,SS,SS,,,,,0,-83.47499688345907,32.673683610820234
I-16,WB,16.16394889,16.16077654,1680,16.75,NC,NC,NC,L1,L2,,,,,0,-83.47506078338722,32.673719226819934
I-16,WB,16.16077654,16.15773866,1681,16.04,NC,NC,NC,NC,NC,,,,,0,-83.47510640673529,32.673744656475336
I-16,WB,16.15773866,16.15354548,1682,22.14,NC,NC,T1,T2,T2,,,,,0,-83.4751500961965,32.67376900860114
I-16,WB,16.15354548,16.14919889,1683,22.95,L1,SS,SS,SS,SS,,,,,0,-83.47521040072458,32.673802622426365
I-16,WB,16.14919889,16.14592237,1684,17.3,L2,L2,L2,L2,L2,,,,,0,-83.47527291151262,32.67383746678349
I-16,WB,16.14592237,16.14300191,1685,15.42,NC,L1,L1,L2,SS,,,,,0,-83.47532003293225,32.673863733424554
I-16,WB,16.14300191,16.13877843,1686,22.3,NC,NC,NC,NC,NC,,,,,0,-83.47536203364105,32.6738871460332
I-16,WB,16.13877843,16.13442047,1687,23.01,NC,NC,NC,NC,NC,,,,,0,-83.4754227739631,32.673921005342976
I-16,WB,16.13442047,16.13115532,1688,17.24,NC,NC,NC,NC,NC,,,,,0,-83.47548544816647,32.67395594346315
I-16,WB,16.13115532,16.12812312,1689,16.01,NC,NC,NC,NC,NC,,,,,0,-83.47553240615044,32.67398212101664
I-16,WB,16.12812312,16.12395645,1690,22.0,NC,NC,NC,NC,NC,,,,,0,-83.47557601388202,32.674006431319924
I-16,WB,16.12395645,16.11998675,1691,20.96,SS,SS,SS,SS,SS,,,,,0,-83.47563593705827,32.674039837728124
I-16,WB,16.11998675,16.1177216,1692,11.96,R,R,R,R,R,,,,,1,-83.47569302749947,32.67407166561861
I-16,WB,16.1177216,16.11547918,1693,11.84,R,R,R,R,R,,,,,1,-83.47572560391389,32.67408982727319
I-16,WB,16.11547918,16.11323675,1694,11.84,R,R,R,R,R,,,,,1,-83.47575785347365,32.67410780692321
I-16,WB,16.11323675,16.1114091,1695,9.65,R,R,R,R,R,,,,,1,-83.47579010303244,32.67412578679243
I-16,WB,16.1114091,16.10923486,1696,11.48,R,R,R,R,R,,,,,1,-83.4758163875116,32.67414044115955
I-16,WB,16.10923486,16.10486743,1697,23.06,NC,NC,NC,NC,NC,,,,,0,-83.47584765650774,32.67415787472958
I-16,WB,16.10486743,16.10154167,1698,17.56,NC,NC,NC,CC,CC,,,,,0,-83.47591046687549,32.67419289431904
I-16,WB,16.10154167,16.0985947,1699,15.56,NC,NC,NC,NC,NC,,,,,0,-83.47595829645027,32.674219562038076
I-16,WB,16.0985947,16.09450569,1700,21.59,NC,NC,NC,NC,NC,,,,,0,-83.47600067846334,32.6742431928558
I-16,WB,16.09450569,16.09007387,1701,23.4,SS,SS,SS,SS,SS,,,,,0,-83.47605948486549,32.67427598200822
I-16,WB,16.09007387,16.08685227,1702,17.01,L2,L2,L2,L2,L2,,,,,0,-83.47612322130475,32.67431152091131
I-16,WB,16.08685227,16.08388447,1703,15.67,CC,SS,SS,SS,SS,,,,,0,-83.47616955279037,32.67433735556712
I-16,WB,16.08388447,16.07968561,1704,22.17,NC,NC,NC,NC,NC,,,,,0,-83.47621223440963,32.674361155487446
I-16,WB,16.07968561,16.07525947,1705,23.37,L2,SS,SS,SS,SS,,,,,0,-83.47627262059011,32.67439482844131
I-16,WB,16.07525947,16.07213636,1706,16.49,L2,SS,SS,SS,SS,,,,,0,-83.47633627530084,32.67443032496495
I-16,WB,16.07213636,16.06910795,1707,15.99,SS,SS,SS,SS,NC,,,1.0,,0,-83.47638119041015,32.67445537214744
I-16,WB,16.06910795,16.06487689,1708,22.34,SS,SS,SS,SS,SS,,,,,0,-83.4764247436277,32.674479660358934
I-16,WB,16.06487689,16.06049621,1709,23.13,NC,SS,SS,SS,SS,,,,,0,-83.47648559283463,32.674513594768364
I-16,WB,16.06049621,16.05729545,1710,16.9,SS,SS,SS,SS,SS,,,,,0,-83.47654859382098,32.67454873025109
I-16,WB,16.05729545,16.0558731,1711,7.51,R,R,R,R,R,,,,,1,-83.47659462566588,32.67457440286948
I-16,WB,16.0558731,16.05367423,1712,11.61,R,R,R,R,R,,,,,1,-83.47661508123583,32.67458581147891
I-16,WB,16.05367423,16.05010416,1713,18.85,NC,NC,NC,NC,NC,,,,,0,-83.47664670429282,32.674603448724504
I-16,WB,16.05010416,16.04567044,1714,23.41,L2,SS,SS,SS,SS,,,,,0,-83.47669804749576,32.67463208518592
I-16,WB,16.04567044,16.04248105,1715,16.84,SS,SS,SS,SS,SS,,,,,0,-83.47676181111643,32.674667650347295
I-16,WB,16.04248105,16.03947537,1716,15.87,SS,SS,SS,SS,SS,,,,,0,-83.47680767951479,32.674693235360316
I-16,WB,16.03947537,16.03533332,1717,21.87,SS,SS,SS,SS,SS,,,,,0,-83.47685090584363,32.674717347665336
I-16,WB,16.03533332,16.03117801,1718,21.94,SS,SS,SS,SS,SS,,,,,0,-83.47691047481861,32.67475057796315
I-16,WB,16.03117801,16.02926892,1719,10.08,R,R,R,R,R,,,,,1,-83.4769702343542,32.674783929300375
I-16,WB,16.02926892,16.02729733,1720,10.41,R,R,R,R,R,,,,,1,-83.47699768992972,32.67479925717068
I-16,WB,16.02729733,16.02508332,1721,11.69,R,R,R,R,R,,,,,1,-83.4770260443479,32.67481508699223
I-16,WB,16.02508332,16.02279733,1722,12.07,R,R,R,R,R,1.0,2016.0,1.0,,1,-83.47705788518756,32.67483286340429
I-16,WB,16.02279733,16.02028028,1723,13.29,R,R,R,R,R,,,,,1,-83.477090761058,32.674851217860315
I-16,WB,16.02028028,16.01673293,1724,18.73,SS,SS,SS,SS,SS,,,,,0,-83.4771269599235,32.67487142776117
I-16,WB,16.01673293,16.01445452,1725,12.03,R,R,R,R,R,,,,,1,-83.47717797608068,32.674899910593865
I-16,WB,16.01445452,16.01219695,1726,11.92,R,R,R,R,R,,,,,1,-83.47721074299743,32.6749182049522
I-16,WB,16.01219695,16.0097121,1727,13.12,R,R,R,R,R,,,,,1,-83.47724321029901,32.67493633222716
I-16,WB,16.0097121,16.00743748,1728,12.01,R,R,R,R,R,,,,,1,-83.47727894611995,32.67495628462115
I-16,WB,16.00743748,16.00510414,1729,12.32,R,R,R,R,R,,,,,1,-83.47731165855883,32.67497454917865
I-16,WB,16.00510414,16.00260414,1730,13.2,R,R,R,R,R,,,,,1,-83.47734521536456,32.67499328538449
I-16,WB,16.0014621,15.99824619,1732,16.98,T2,T2,T2,T2,T2,,,,,0,-83.47738116908404,32.67501336012294
I-16,WB,15.99824619,15.99516475,1733,16.27,SS,SS,SS,SS,SS,,,,,0,-83.47742741863992,32.6750391838873
I-16,WB,15.99516475,15.99250944,1734,14.02,R,R,R,R,R,,,,,1,-83.47747173432,32.67506392823499
I-16,WB,15.99250944,15.99062686,1735,9.94,R,R,R,R,R,,,,,1,-83.47750992152436,32.675085250950474
