Interstate,Direction,MP From,MP To,2014 Slab ID,BY Length (ft),2014,2015,2016,2017,2018,Replaced,Year Replaced,Replaced and Broken,Possibly OR
I-16,WB,12.97416757,12.97115431,2584,15.91,NC,NC,NC,NC,NC,,,,
I-16,WB,12.97115431,12.96708234,2585,21.5,NC,NC,NC,NC,NC,,,,
I-16,WB,12.96708234,12.96257287,2586,23.81,NC,NC,NC,NC,NC,,,,
I-16,WB,12.96257287,12.95937779,2587,16.87,NC,NC,NC,NC,NC,,,,
I-16,WB,12.95937779,12.95633991,2588,16.04,NC,NC,NC,NC,NC,,,,
I-16,WB,12.95633991,12.95223574,2589,21.67,NC,NC,NC,NC,NC,,,,
I-16,WB,12.95223574,12.94782854,2590,23.27,NC,NC,NC,NC,NC,,,,
I-16,WB,12.94782854,12.94462968,2591,16.89,NC,NC,NC,NC,NC,,,,
I-16,WB,12.94462968,12.9414971,2592,16.54,NC,NC,NC,NC,NC,,,,
I-16,WB,12.9414971,12.93732665,2593,22.02,NC,NC,NC,NC,NC,,,,
I-16,WB,12.93732665,12.93299331,2594,22.88,NC,NC,NC,NC,NC,,,,
I-16,WB,12.93299331,12.92977361,2595,17,NC,NC,NC,NC,NC,,,,
I-16,WB,12.92977361,12.92659558,2596,16.78,NC,NC,NC,NC,NC,,,,
I-16,WB,12.92659558,12.92244785,2597,21.9,NC,NC,NC,NC,NC,,,,
I-16,WB,12.92244785,12.91813346,2598,22.78,NC,NC,NC,NC,NC,,,,
I-16,WB,12.91813346,12.91486262,2599,17.27,NC,NC,NC,NC,NC,,,,
I-16,WB,12.91486262,12.91179633,2600,16.19,NC,NC,NC,NC,NC,,,,
I-16,WB,12.91179633,12.90769595,2601,21.65,NC,NC,NC,NC,NC,,,,
I-16,WB,12.90769595,12.90322815,2602,23.59,NC,NC,NC,NC,NC,,,,
I-16,WB,12.90322815,12.90007095,2603,16.67,NC,NC,NC,NC,NC,,,,
I-16,WB,12.90007095,12.89702171,2604,16.1,NC,NC,NC,NC,NC,,,,
I-16,WB,12.89702171,12.89283042,2605,22.13,NC,NC,NC,NC,NC,,,,
I-16,WB,12.89283042,12.88841943,2606,23.29,NC,NC,NC,NC,NC,,,,
I-16,WB,12.88841943,12.88528686,2607,16.54,NC,NC,NC,NC,NC,,,,
I-16,WB,12.88528686,12.8822717,2608,15.92,NC,NC,NC,NC,NC,,,,
I-16,WB,12.8822717,12.87813913,2609,21.82,NC,NC,NC,NC,NC,,,,
I-16,WB,12.87813913,12.87371299,2610,23.37,NC,NC,NC,NC,NC,,,,
I-16,WB,12.87371299,12.87060693,2611,16.4,NC,NC,NC,NC,NC,,,,
I-16,WB,12.87060693,12.86754064,2612,16.19,NC,NC,NC,NC,NC,,,,
I-16,WB,12.86754064,12.86327927,2613,22.5,NC,NC,NC,NC,NC,,,,
I-16,WB,12.86327927,12.85899139,2614,22.64,NC,NC,NC,NC,NC,,,,
I-16,WB,12.85899139,12.85589859,2615,16.33,NC,NC,NC,NC,NC,,,,
I-16,WB,12.85589859,12.85270162,2616,16.88,NC,NC,NC,NC,NC,,,,
I-16,WB,12.85270162,12.84951033,2617,16.85,NC,NC,NC,NC,NC,,,,
I-16,WB,12.84951033,12.84541753,2618,21.61,NC,NC,NC,NC,NC,,,,
I-16,WB,12.84541753,12.8410823,2619,22.89,NC,NC,NC,NC,NC,,,,
I-16,WB,12.8410823,12.83792889,2620,16.65,NC,NC,NC,NC,NC,,,,
I-16,WB,12.83792889,12.8348001,2621,16.52,NC,NC,NC,NC,NC,,,,
I-16,WB,12.8348001,12.83067699,2622,21.77,NC,NC,NC,NC,NC,,,,
I-16,WB,12.83067699,12.82629441,2623,23.14,NC,NC,NC,NC,NC,,,,
I-16,WB,12.82629441,12.82313532,2624,16.68,NC,NC,NC,NC,NC,,,,
I-16,WB,12.82313532,12.82005767,2625,16.25,NC,NC,NC,NC,NC,,,,
I-16,WB,12.82005767,12.81588721,2626,22.02,NC,NC,NC,NC,NC,,,,
I-16,WB,12.81588721,12.81146676,2627,23.34,NC,NC,NC,NC,NC,,,,
I-16,WB,12.81146676,12.80828683,2628,16.79,NC,NC,NC,NC,NC,,,,
I-16,WB,12.80828683,12.80522054,2629,16.19,NC,NC,NC,NC,NC,,,,
I-16,WB,12.80522054,12.80108797,2630,21.82,NC,NC,NC,NC,NC,,,,
I-16,WB,12.80108797,12.79665425,2631,23.41,NC,NC,NC,NC,NC,,,,
I-16,WB,12.79665425,12.79351031,2632,16.6,NC,NC,NC,NC,NC,,,,
I-16,WB,12.79351031,12.79031145,2633,16.89,NC,NC,NC,NC,NC,,,,
I-16,WB,12.79031145,12.78721864,2634,16.33,NC,NC,NC,NC,NC,,,,
I-16,WB,12.78721864,12.78305576,2635,21.98,NC,NC,NC,NC,NC,,,,
I-16,WB,12.78305576,12.77861826,2636,23.43,NC,NC,NC,NC,NC,,,,
I-16,WB,12.77861826,12.77605008,2637,13.56,NC,NC,NC,NC,NC,,,,
I-16,WB,12.77605008,12.77135879,2638,24.77,NC,NC,NC,NC,NC,,,,
I-16,WB,12.77135879,12.76697242,2639,23.16,NC,NC,NC,NC,NC,,,,
I-16,WB,12.76697242,12.76250651,2640,23.58,NC,NC,NC,NC,NC,,,,
I-16,WB,12.76250651,12.75805197,2641,23.52,NC,NC,NC,NC,NC,,,,
I-16,WB,12.75805197,12.75362394,2642,23.38,NC,NC,NC,NC,NC,,,,
I-16,WB,12.75362394,12.75045916,2643,16.71,NC,NC,NC,NC,NC,,,,
I-16,WB,12.75045916,12.74739477,2644,16.18,NC,NC,NC,NC,NC,,,,
I-16,WB,12.74739477,12.7432584,2645,21.84,NC,NC,NC,NC,NC,,,,
I-16,WB,12.7432584,12.73880954,2646,23.49,NC,NC,NC,NC,NC,,,,
I-16,WB,12.73880954,12.73563151,2647,16.78,NC,NC,NC,NC,NC,,,,
I-16,WB,12.73563151,12.7326031,2648,15.99,NC,NC,NC,NC,NC,,,,
I-16,WB,12.7326031,12.728444,2649,21.96,NC,NC,NC,NC,NC,,,,
I-16,WB,12.728444,12.72405574,2650,23.17,NC,NC,NC,NC,NC,,,,
I-16,WB,12.72405574,12.72077165,2651,17.34,NC,NC,NC,NC,NC,,,,
I-16,WB,12.72077165,12.71772809,2652,16.07,NC,NC,NC,NC,NC,,,,
I-16,WB,12.71772809,12.71359362,2653,21.83,NC,NC,NC,NC,NC,,,,
I-16,WB,12.71359362,12.70923756,2654,23,NC,NC,NC,NC,NC,,,,
I-16,WB,12.70923756,12.70599513,2655,17.12,NC,L1,L1,L1,L1,,,,
I-16,WB,12.70599513,12.7029099,2656,16.29,NC,NC,NC,L1,L1,,,,
I-16,WB,12.7029099,12.69877164,2657,21.85,NC,NC,NC,NC,NC,,,,
I-16,WB,12.69877164,12.69437202,2658,23.23,NC,NC,NC,NC,NC,,,,
I-16,WB,12.69437202,12.69127922,2659,16.33,NC,NC,NC,NC,T1,,,,
I-16,WB,12.69127922,12.68815801,2660,16.48,NC,NC,NC,T1,T2,,,,
I-16,WB,12.68815801,12.68396672,2661,22.13,NC,NC,NC,NC,NC,,,,
I-16,WB,12.68396672,12.67958224,2662,23.15,NC,NC,NC,NC,NC,,,,
I-16,WB,12.67958224,12.67636633,2663,16.98,L2,L2,L2,L2,L2,,,,
I-16,WB,12.67636633,12.67331709,2664,16.1,L2,L2,L2,L2,L2,,,,
I-16,WB,12.67331709,12.66915232,2665,21.99,NC,NC,NC,NC,NC,,,,
I-16,WB,12.66915232,12.66469966,2666,23.51,NC,NC,NC,T1,T1,,,,
I-16,WB,12.66469966,12.66152731,2667,16.75,NC,NC,NC,NC,NC,,,,
I-16,WB,12.66152731,12.65850837,2668,15.94,NC,NC,T1,T2,SS,,,,
I-16,WB,12.65850837,12.65432466,2669,22.09,NC,NC,T2,T2,T2,,,,
I-16,WB,12.65432466,12.64992125,2670,23.25,NC,NC,NC,NC,NC,,,,
I-16,WB,12.64992125,12.64686064,2671,16.16,NC,NC,NC,NC,NC,,,,
I-16,WB,12.64686064,12.64364095,2672,17,T1,T2,T2,T2,T2,,,,
I-16,WB,12.64364095,12.6395614,2673,21.54,SS,T2,SS,SS,SS,,,1,
I-16,WB,12.6395614,12.6351542,2674,23.27,NC,T2,SS,SS,SS,,,,
I-16,WB,12.6351542,12.63194776,2675,16.93,NC,NC,NC,NC,NC,,,,
I-16,WB,12.63194776,12.62897427,2676,15.7,NC,NC,NC,NC,NC,,,,
I-16,WB,12.62897427,12.62470723,2677,22.53,NC,NC,NC,NC,T1,,,,
I-16,WB,12.62470723,12.62039851,2678,22.75,NC,T2,T2,T2,T2,,,,
I-16,WB,12.62039851,12.61715041,2679,17.15,NC,NC,NC,NC,NC,,,,
I-16,WB,12.61715041,12.6141201,2680,16,NC,NC,NC,NC,NC,,,,
I-16,WB,12.6141201,12.60997237,2681,21.9,NC,NC,NC,NC,NC,,,,
I-16,WB,12.60997237,12.60555381,2682,23.33,NC,NC,NC,NC,NC,,,,
I-16,WB,12.60555381,12.60230192,2683,17.17,NC,NC,NC,NC,NC,,,,
I-16,WB,12.60230192,12.59926404,2684,16.04,NC,NC,NC,NC,NC,,,,
I-16,WB,12.59926404,12.59516366,2685,21.65,L2,L2,L2,L2,L2,,,,
I-16,WB,12.59516366,12.59067313,2686,23.71,T2,T2,T2,T2,T2,,,,
I-16,WB,12.59067313,12.58754812,2687,16.5,NC,NC,NC,NC,NC,,,,
I-16,WB,12.58754812,12.58444964,2688,16.36,NC,NC,NC,NC,NC,,,,
I-16,WB,12.58444964,12.58022615,2689,22.3,NC,NC,NC,T1,T2,,,,
I-16,WB,12.58022615,12.57591365,2690,22.77,T2,T2,T2,T2,T2,,,,
I-16,WB,12.57591365,12.57334357,2691,13.57,NC,NC,NC,NC,NC,,,,
I-16,WB,12.57334357,12.56833032,2692,26.47,NC,NC,NC,NC,NC,,,,
I-16,WB,12.56833032,12.56398372,2693,22.95,NC,NC,NC,NC,NC,,,,
I-16,WB,12.56398372,12.56084546,2694,16.57,SS,SS,SS,SS,SS,,,,
I-16,WB,12.56084546,12.55783221,2695,15.91,NC,NC,NC,T1,T2,,,,
I-16,WB,12.55783221,12.55350645,2696,22.84,SS,SS,SS,SS,SS,,,,
I-16,WB,12.55350645,12.54935304,2697,21.93,NC,NC,NC,NC,NC,,,,
I-16,WB,12.54935304,12.54615985,2698,16.86,NC,NC,NC,T1,T2,,,,
I-16,WB,12.54615985,12.54305379,2699,16.4,NC,NC,T1,T2,T2,,,,
I-16,WB,12.54305379,12.53960114,2700,18.23,NC,NC,NC,NC,T2,,,,
I-16,WB,12.53960114,12.53679432,2701,14.82,NC,NC,NC,L1,L2,,,,
I-16,WB,12.53679432,12.53340985,2702,17.87,NC,NC,NC,NC,NC,,,,
I-16,WB,12.53340985,12.53040985,2703,15.84,NC,NC,NC,NC,NC,,,,
I-16,WB,12.53040985,12.52733788,2704,16.22,NC,NC,NC,NC,NC,,,,
I-16,WB,12.52733788,12.52315038,2705,22.11,NC,NC,NC,NC,NC,,,,
I-16,WB,12.52315038,12.51872424,2706,23.37,NC,T2,T2,T2,T2,,,,
I-16,WB,12.51872424,12.5157053,2707,15.94,NC,NC,NC,NC,NC,,,,
I-16,WB,12.5157053,12.51153484,2708,22.02,NC,NC,NC,NC,NC,,,,
I-16,WB,12.51153484,12.50712764,2709,23.27,NC,NC,NC,NC,NC,,,,
I-16,WB,12.50712764,12.50395908,2710,16.73,SS,SS,SS,SS,SS,,,,
I-16,WB,12.50395908,12.50087196,2711,16.3,SS,SS,SS,SS,SS,,,,
I-16,WB,12.50087196,12.4967337,2712,21.85,NC,T2,T2,T2,T2,,,,
I-16,WB,12.4967337,12.49214279,2713,24.24,NC,NC,NC,NC,NC,,,,
I-16,WB,12.49214279,12.48897612,2714,16.72,L1,L1,L1,L1,L1,,,,
I-16,WB,12.48897612,12.48596097,2715,15.92,NC,NC,NC,NC,NC,,,,
I-16,WB,12.48596097,12.48183218,2716,21.8,NC,NC,NC,NC,NC,,,,
I-16,WB,12.48183218,12.47743256,2717,23.23,CC,CC,SS,SS,SS,,,,
I-16,WB,12.47743256,12.47424127,2718,16.85,NC,T2,SS,SS,SS,,,,
I-16,WB,12.47424127,12.47116741,2719,16.23,NC,NC,NC,NC,NC,,,,
I-16,WB,12.47116741,12.46701778,2720,21.91,NC,NC,NC,NC,NC,,,,
I-16,WB,12.46701778,12.46259164,2721,23.37,NC,NC,NC,NC,NC,,,,
I-16,WB,12.46259164,12.45936248,2722,17.05,NC,NC,NC,NC,NC,,,,
I-16,WB,12.45936248,12.45628861,2723,16.23,NC,NC,NC,NC,NC,,,,
I-16,WB,12.45628861,12.45209164,2724,22.16,NC,NC,NC,NC,NC,,,,
I-16,WB,12.45209164,12.44764088,2725,23.5,NC,NC,NC,NC,NC,,,,
I-16,WB,12.44764088,12.44442497,2726,16.98,NC,NC,NC,NC,NC,,,,
I-16,WB,12.44442497,12.44141929,2727,15.87,NC,NC,NC,NC,NC,,,,
I-16,WB,12.44141929,12.43719959,2728,22.28,NC,NC,NC,NC,NC,,,,
I-16,WB,12.43719959,12.43275262,2729,23.48,NC,NC,NC,NC,NC,,,,
I-16,WB,12.43275262,12.42958974,2730,16.7,NC,NC,NC,NC,NC,,,,
I-16,WB,12.42958974,12.42652156,2731,16.2,NC,NC,NC,NC,NC,,,,
I-16,WB,12.42652156,12.42228292,2732,22.38,NC,NC,NC,NC,NC,,,,
I-16,WB,12.42228292,12.41797231,2733,22.76,NC,NC,NC,NC,NC,,,,
I-16,WB,12.41797231,12.41472042,2734,17.17,NC,NC,NC,NC,NC,,,,
I-16,WB,12.41472042,12.4116958,2735,15.97,NC,NC,NC,NC,NC,,,,
I-16,WB,12.4116958,12.40751398,2736,22.08,NC,NC,NC,NC,NC,,,,
I-16,WB,12.40751398,12.4030045,2737,23.81,NC,NC,NC,NC,NC,,,,
I-16,WB,12.4030045,12.39988329,2738,16.48,NC,NC,NC,NC,NC,,,,
I-16,WB,12.39988329,12.39683784,2739,16.08,NC,NC,NC,NC,NC,,,,
I-16,WB,12.39683784,12.39261814,2740,22.28,NC,NC,NC,NC,NC,,,,
I-16,WB,12.39261814,12.38828291,2741,22.89,NC,NC,NC,NC,NC,,,,
I-16,WB,12.38828291,12.38507079,2742,16.96,NC,NC,NC,NC,NC,,,,
I-16,WB,12.38507079,12.38201018,2743,16.16,NC,NC,NC,NC,NC,,,,
I-16,WB,12.38201018,12.37788328,2744,21.79,NC,NC,NC,NC,NC,,,,
I-16,WB,12.37788328,12.3735026,2745,23.13,NC,NC,NC,NC,NC,,,,
I-16,WB,12.3735026,12.37025449,2746,17.15,NC,NC,NC,NC,NC,,,,
I-16,WB,12.37025449,12.36722419,2747,16,NC,NC,NC,NC,NC,,,,
I-16,WB,12.36722419,12.36308214,2748,21.87,NC,NC,NC,NC,NC,,,,
I-16,WB,12.36308214,12.35867495,2749,23.27,NC,NC,NC,NC,NC,,,,
I-16,WB,12.35867495,12.35534919,2750,17.56,NC,NC,NC,NC,NC,,,,
I-16,WB,12.35534919,12.35238328,2751,15.66,NC,NC,NC,NC,NC,,,,
I-16,WB,12.35238328,12.34814843,2752,22.36,NC,NC,NC,NC,NC,,,,
I-16,WB,12.34814843,12.34375449,2753,23.2,NC,NC,NC,NC,NC,,,,
I-16,WB,12.34375449,12.34047986,2754,17.29,NC,NC,NC,NC,NC,,,,
I-16,WB,12.34047986,12.33751017,2755,15.68,NC,NC,NC,NC,NC,,,,
I-16,WB,12.33751017,12.33333213,2756,22.06,NC,NC,NC,NC,NC,,,,
I-16,WB,12.33333213,12.32893062,2757,23.24,NC,NC,NC,NC,NC,,,,
I-16,WB,12.32893062,12.32569956,2758,17.06,NC,NC,NC,NC,NC,,,,
I-16,WB,12.32569956,12.32270524,2759,15.81,NC,NC,NC,NC,NC,,,,
I-16,WB,12.32270524,12.31844955,2760,22.47,NC,NC,T2,T2,T2,,,,
I-16,WB,12.31844955,12.31411811,2761,22.87,NC,NC,T2,T2,T2,,,,
I-16,WB,12.31411811,12.31084728,2762,17.27,NC,NC,NC,NC,NC,,,,
I-16,WB,12.31084728,12.30774879,2763,16.36,NC,NC,NC,NC,NC,,,,
I-16,WB,12.30774879,12.30365599,2764,21.61,NC,NC,NC,NC,NC,,,,
I-16,WB,12.30365599,12.29920144,2765,23.52,NC,NC,NC,NC,NC,,,,
I-16,WB,12.29920144,12.29596091,2766,17.11,NC,NC,NC,NC,NC,,,,
I-16,WB,12.29596091,12.29293061,2767,16,NC,NC,NC,NC,NC,,,,
I-16,WB,12.29293061,12.28881507,2768,21.73,NC,NC,NC,NC,NC,,,,
I-16,WB,12.28881507,12.28429613,2769,23.86,NC,NC,NC,NC,NC,,,,
I-16,WB,12.28429613,12.28129045,2770,15.87,L1,L1,L1,L1,L1,,,,
I-16,WB,12.28129045,12.2781181,2771,16.75,NC,NC,NC,NC,NC,,,,
I-16,WB,12.2781181,12.27401015,2772,21.69,NC,NC,NC,NC,NC,,,,
I-16,WB,12.27401015,12.26961431,2773,23.21,NC,NC,NC,NC,NC,,,,
I-16,WB,12.26961431,12.26644575,2774,16.73,NC,NC,NC,NC,NC,,,,
I-16,WB,12.26644575,12.26333211,2775,16.44,L1,T2,T2,T2,SS,,,,
I-16,WB,12.26333211,12.25923363,2776,21.64,T2,T2,T2,T2,T2,,,,
I-16,WB,12.25923363,12.25485484,2777,23.12,NC,NC,NC,T2,T2,,,,
I-16,WB,12.25485484,12.25171658,2778,16.57,NC,NC,NC,T2,T2,,,,
I-16,WB,12.25171658,12.24865597,2779,16.16,NC,T2,T2,T2,T2,,,,
I-16,WB,12.24865597,12.24449309,2780,21.98,NC,NC,T2,T2,T2,,,,
I-16,WB,12.24449309,12.24015597,2781,22.9,NC,NC,NC,NC,NC,,,,
I-16,WB,12.24015597,12.23689839,2782,17.2,NC,NC,NC,NC,NC,,,,
I-16,WB,12.23689839,12.23390218,2783,15.82,NC,NC,T2,T2,T2,,,,
I-16,WB,12.23390218,12.22971468,2784,22.11,NC,NC,NC,NC,NC,,,,
I-16,WB,12.22971468,12.22534725,2785,23.06,L1,L1,T2,SS,SS,,,,
I-16,WB,12.22534725,12.2221143,2786,17.07,NC,NC,NC,NC,NC,,,,
I-16,WB,12.2221143,12.21907263,2787,16.06,NC,NC,NC,NC,NC,,,,
I-16,WB,12.21907263,12.21491922,2788,21.93,NC,NC,NC,NC,NC,,,,
I-16,WB,12.21491922,12.21050444,2789,23.31,NC,NC,NC,NC,NC,,,,
I-16,WB,12.21050444,12.20728664,2790,16.99,NC,NC,NC,NC,NC,,,,
I-16,WB,12.20728664,12.20428853,2791,15.83,NC,NC,T2,T2,T2,,,,
I-16,WB,12.20428853,12.20004989,2792,22.38,NC,NC,NC,NC,T2,,,,
I-16,WB,12.20004989,12.19569951,2793,22.97,NC,NC,NC,NC,NC,,,,
I-16,WB,12.19569951,12.19245709,2794,17.12,NC,NC,NC,NC,NC,,,,
I-16,WB,12.19245709,12.1894855,2795,15.69,NC,NC,NC,T1,T2,,,,
I-16,WB,12.1894855,12.18527337,2796,22.24,L1,L1,L1,L1,T2,,,,
I-16,WB,12.18527337,12.1808264,2797,23.48,NC,NC,NC,NC,NC,,,,
I-16,WB,12.1808264,12.17764837,2798,16.78,NC,NC,NC,NC,NC,,,,
I-16,WB,12.17764837,12.17459913,2799,16.1,NC,NC,NC,NC,NC,,,,
I-16,WB,12.17459913,12.17043435,2800,21.99,L1,L1,L1,L1,T2,,,,
I-16,WB,12.17043435,12.1659836,2801,23.5,NC,NC,NC,NC,NC,,,,
I-16,WB,12.1659836,12.16290216,2802,16.27,L2,L2,L2,L2,L2,,,,
I-16,WB,12.16290216,12.15965594,2803,17.14,NC,T2,T2,T2,T2,,,,
I-16,WB,12.15965594,12.15552336,2804,21.82,NC,NC,NC,NC,NC,,,,
I-16,WB,12.15552336,12.15117867,2805,22.94,NC,NC,NC,NC,NC,,,,
